ilan_ilce,ilan_fiyat,net_metrekare,oda_sayısı,bulunduğu_kat,ısıtma_tipi,krediye_uygunluk,banyo_sayısı,tipi,brüt_metrekare,binanın_yaşı,binanın_kat_sayısı,site_içerisinde
15,3248778,70,1,9,0,1,0,1,78,0,4,1
15,6519315,140,4,12,0,0,1,1,165,8,4,1
17,5472600,180,6,20,0,0,1,1,200,8,3,1
17,3601200,110,1,12,0,1,0,1,120,5,4,1
17,2915100,80,1,1,0,0,0,1,90,3,4,1
17,2991598,55,0,5,3,0,0,1,74,8,11,0
17,2910744,55,0,13,3,0,0,1,72,8,11,0
17,3598003,60,1,9,0,0,0,1,89,5,3,1
17,2313360,85,1,6,0,0,0,1,90,2,3,1
17,7802600,250,6,11,0,0,3,1,260,2,3,1
17,8402800,240,6,20,0,1,0,1,280,3,4,1
17,4727025,114,3,2,0,0,0,1,135,7,4,1
17,4525420,75,1,2,0,1,0,1,95,5,3,1
17,2291600,80,1,2,0,1,0,1,85,5,3,1
17,2599485,85,1,18,0,0,0,1,95,8,5,1
17,2736300,85,1,18,0,0,0,1,100,8,4,1
17,3032025,46,0,11,0,0,0,1,75,8,11,0
17,2275975,45,0,3,0,0,0,1,65,8,9,0
17,9298210,130,3,13,3,0,2,4,230,8,12,0
17,3638430,72,0,4,3,0,0,1,90,8,11,0
17,7478995,120,3,5,3,0,2,1,185,8,11,0
17,3426450,130,3,17,0,0,0,1,150,2,3,1
17,3420375,120,3,6,0,0,0,1,125,3,4,1
17,6002000,180,6,21,0,0,1,1,200,2,4,1
17,3562900,100,1,17,0,0,0,1,110,5,4,1
17,2056320,75,1,18,4,0,0,1,80,5,4,1
17,1950650,60,0,2,0,0,0,1,65,2,4,1
17,2240300,90,1,17,0,0,0,1,100,2,2,1
17,3370000,115,3,2,0,0,0,1,125,8,2,1
17,2827330,90,1,9,0,0,0,1,110,2,4,1
17,3562650,125,3,6,0,0,0,1,135,3,3,1
17,2532510,85,1,6,0,0,0,1,95,3,4,1
17,3562650,130,3,2,0,0,0,1,135,3,3,1
17,2156800,70,1,12,4,1,0,1,80,5,4,1
17,5457645,98,1,9,3,0,1,4,135,8,12,0
17,4378080,130,3,6,0,0,0,1,160,7,4,1
17,2513610,100,3,18,0,0,0,1,110,6,2,1
17,2550850,75,1,18,0,0,0,1,85,5,4,1
17,2426400,85,1,6,0,0,0,1,90,8,4,1
17,2700900,85,3,18,4,0,0,1,90,5,4,1
17,6470400,210,6,9,5,0,1,1,240,0,2,1
17,3235200,105,3,6,5,0,1,1,120,0,2,1
17,3077050,85,1,18,0,0,0,1,95,5,4,1
17,3152760,100,3,6,0,0,0,1,120,5,5,0
17,8846850,120,3,3,0,0,1,1,150,2,10,0
17,7667270,120,3,9,0,1,1,1,130,3,4,1
17,2700900,80,1,6,0,0,0,1,90,2,4,1
17,2400800,70,1,2,0,0,0,1,80,2,4,1
17,2512730,100,1,9,0,0,1,1,110,0,4,1
17,3719284,61,0,3,3,0,0,4,92,8,11,0
17,8574480,150,5,9,0,0,1,1,180,3,3,1
17,5954500,115,3,6,0,0,1,1,125,8,5,0
17,4201400,125,1,6,0,0,0,1,140,2,3,1
17,3151050,90,1,6,0,0,0,1,105,8,4,1
17,4455945,190,4,20,0,0,1,1,195,3,3,1
17,2285100,90,1,2,0,0,0,1,100,3,3,1
17,4883570,180,3,20,0,0,0,1,190,2,3,1
17,4026725,100,1,17,0,0,1,1,115,0,4,1
17,2736300,90,1,2,0,0,0,1,100,2,4,1
17,3001000,90,1,2,0,0,0,1,100,3,3,1
17,3009930,100,3,9,0,0,1,1,110,5,3,1
17,3009930,100,3,9,0,0,1,1,110,5,3,1
17,4026725,110,1,17,0,0,1,1,115,0,4,1
17,3638430,85,1,2,0,0,0,1,90,2,2,1
17,3166800,110,3,18,0,0,1,1,120,5,2,1
17,2325855,80,1,2,0,0,0,1,85,3,3,1
17,2965600,80,1,17,0,0,0,1,110,2,2,1
17,2284300,95,1,6,0,0,0,1,100,5,3,1
17,4032540,170,3,6,0,0,1,1,180,5,3,1
17,2052225,55,1,18,0,0,0,1,75,7,3,1
17,4144555,180,3,11,0,1,0,1,185,5,4,1
17,4044000,140,3,6,0,0,0,1,150,5,4,1
17,5551850,175,4,20,0,0,2,1,185,2,4,1
17,3781620,95,1,2,3,0,1,1,108,8,10,0
17,6670455,108,3,5,3,0,1,4,165,8,11,0
17,3759711,64,0,4,3,0,0,4,93,8,11,0
17,6478496,96,3,14,3,0,1,1,136,1,11,0
17,6723606,95,1,11,0,0,0,1,114,2,10,0
17,5602400,150,2,21,0,0,1,1,160,8,4,1
17,2325855,80,1,18,0,0,0,1,85,3,4,1
17,1670760,60,0,0,0,0,0,1,65,2,4,1
17,2056590,85,1,17,0,0,0,1,90,5,4,1
17,2827330,100,1,18,0,0,0,1,110,3,5,1
17,2016270,85,1,11,0,1,0,1,90,3,5,1
17,4902100,95,3,4,3,1,1,1,140,0,10,0
17,3991710,78,1,13,3,1,0,1,114,0,10,0
17,2240300,95,1,17,0,0,0,1,100,2,2,1
17,3283560,100,3,0,0,0,6,1,120,2,2,1
17,1904255,80,1,17,0,0,0,1,85,0,4,1
17,3001000,90,1,2,0,0,0,1,100,2,0,1
17,4423425,70,0,18,0,0,0,1,75,8,4,1
36,16280600,240,4,2,0,0,2,5,290,1,2,1
36,12070100,175,6,2,0,0,3,5,215,0,2,0
36,3321770,90,1,6,5,0,0,1,95,0,3,1
36,9671378,127,5,2,0,0,2,5,137,5,1,0
36,2622450,70,1,17,0,0,0,1,75,8,3,1
36,59397000,2900,11,2,6,1,1,5,3000,8,1,1
36,22772750,150,5,2,0,1,1,5,275,5,2,0
36,12419520,150,5,2,5,0,2,5,170,0,1,1
36,7389920,120,5,2,0,0,1,5,160,8,1,1
36,3354640,75,3,6,0,0,0,1,80,0,2,1
36,8673700,70,1,2,4,1,0,2,100,2,0,1
36,28418500,400,12,2,0,0,1,5,500,0,1,1
36,4195920,100,1,9,0,1,1,1,120,7,2,1
36,24137815,325,10,2,5,0,3,5,365,0,2,1
36,2675325,70,1,0,0,0,0,1,75,0,3,0
36,31767300,350,12,2,0,0,3,2,450,5,2,1
36,10488540,135,7,2,0,0,3,5,155,8,2,0
36,3773970,80,1,9,0,1,0,1,90,5,2,1
36,52858800,180,3,2,1,1,0,3,900,8,1,1
36,8217010,216,3,9,0,0,1,1,235,3,4,1
36,5939700,240,5,2,0,1,1,5,300,3,2,0
36,6270000,270,6,2,0,0,1,5,285,5,1,1
36,39227085,404,0,2,0,1,6,0,405,3,3,1
36,5594560,150,3,11,5,0,1,1,160,0,3,1
36,5870620,124,3,2,5,0,1,1,140,0,1,0
36,4637230,110,3,17,0,0,1,1,130,8,0,0
36,18516680,250,10,2,0,0,5,5,280,7,2,1
36,9135180,120,3,2,0,1,1,5,135,8,1,0
36,10250305,123,3,2,0,0,2,5,155,0,1,0
36,44325050,210,7,2,5,0,2,5,770,0,1,0
36,15757720,165,5,2,0,0,2,5,220,3,2,1
36,13885200,170,3,2,0,1,2,5,200,0,2,1
36,3846260,90,1,9,0,1,0,1,110,5,2,1
36,3354640,70,1,2,0,1,0,1,80,2,2,1
36,7587750,100,1,19,3,0,0,1,125,8,1,0
36,5939700,240,5,2,0,1,1,5,300,3,2,0
36,58114200,577,11,2,0,1,3,2,600,5,3,1
36,16532750,200,3,2,0,1,1,5,250,3,1,1
36,10027640,125,5,2,0,0,1,5,140,5,1,1
36,21487800,268,6,2,0,0,2,5,300,5,2,0
36,26947200,180,5,2,0,1,2,5,480,5,1,1
36,21052500,95,10,2,4,0,1,5,375,5,2,1
36,13473600,160,5,2,5,0,4,5,240,0,2,1
36,14837350,245,6,2,5,0,1,5,275,0,2,1
36,5660955,115,3,11,0,0,1,1,135,3,3,1
36,8421000,130,3,2,0,0,1,5,150,2,1,0
36,10580960,150,3,2,0,0,1,2,160,2,1,1
36,3321770,85,1,11,0,0,0,1,95,1,4,1
36,10352960,140,5,2,0,0,2,5,160,0,1,1
36,4720410,115,3,11,0,0,1,1,135,3,3,1
36,16563535,250,7,19,0,1,1,1,395,0,1,1
36,1980000,85,1,2,0,1,0,5,90,0,0,0
36,26131250,105,1,2,6,1,0,5,370,6,0,1
36,3773970,85,1,18,0,0,0,1,90,2,3,0
36,22175300,325,12,2,0,0,2,5,395,1,2,1
36,11228000,170,5,2,0,0,2,5,200,0,2,1
36,18516680,220,8,2,0,0,1,5,280,5,1,1
36,4195920,115,3,2,0,0,0,1,120,5,3,1
36,10105200,170,6,2,0,0,2,5,180,2,2,1
36,4545580,100,3,2,0,0,0,1,130,7,3,0
36,4195920,115,3,2,0,0,0,1,120,5,3,1
36,20455680,165,3,2,0,0,2,5,280,0,1,1
36,14371840,230,8,2,5,0,3,5,256,0,3,0
36,10385770,125,3,2,5,0,2,5,145,0,1,1
36,8597030,110,3,2,5,0,1,5,130,0,1,1
36,11295040,120,3,2,0,0,1,5,160,5,1,0
36,12033168,140,5,2,5,0,1,5,168,0,1,0
36,10826880,120,3,2,5,0,2,5,160,1,1,0
36,20055280,220,8,2,0,0,4,5,280,0,2,1
36,14877100,235,8,2,5,1,3,5,265,0,3,0
36,9177220,100,1,2,0,0,0,5,130,5,1,0
36,5031960,110,1,1,0,0,1,1,120,5,3,1
36,10563832,104,3,2,0,0,1,5,118,0,1,0
36,3354640,75,0,18,0,0,0,1,80,3,2,1
36,10150200,110,3,2,0,0,1,5,150,1,1,0
36,3496600,90,1,0,3,0,0,1,100,0,4,0
36,5172295,130,3,20,5,0,1,1,145,4,3,1
36,4895240,120,3,18,0,0,1,1,140,3,3,1
36,11242270,140,5,2,0,0,1,5,170,0,2,0
36,20055280,220,8,2,5,0,4,5,280,0,2,1
36,11220000,240,5,2,0,1,1,5,510,1,1,1
36,17904800,180,5,2,0,0,2,5,200,0,1,1
36,13226200,190,5,2,5,0,3,5,200,0,1,1
36,13226200,190,3,2,5,1,2,5,200,0,1,1
36,36943750,185,5,2,0,0,2,5,250,0,1,1
36,12350800,200,2,2,0,0,1,5,220,5,3,0
36,15210130,195,5,2,5,0,3,5,230,0,2,0
36,18620992,172,5,2,0,0,1,5,208,0,2,1
36,21487800,280,8,2,5,1,4,5,300,0,2,1
29,2210000,95,1,11,0,0,0,1,100,3,4,1
29,1657500,65,0,18,0,0,0,1,75,8,4,1
29,3278260,75,1,19,0,1,0,1,95,8,9,1
29,1611900,70,1,17,4,0,0,1,75,5,4,1
29,2685360,105,3,6,0,0,0,1,120,5,4,1
29,2226330,85,1,9,5,0,0,1,90,0,4,1
29,2473700,95,1,6,0,0,0,1,100,8,4,1
29,5083000,220,6,20,0,0,1,1,230,3,4,1
29,2417000,90,1,6,0,0,0,1,100,6,4,1
29,2258720,90,1,21,4,1,0,1,95,5,4,1
29,2125910,90,1,6,0,0,0,1,95,5,4,1
29,3098340,90,1,6,0,0,0,1,105,7,4,1
29,2102645,80,1,6,0,0,0,1,85,2,4,1
29,2588100,70,0,18,0,0,0,1,75,8,4,1
29,2296150,90,1,21,0,1,0,1,95,5,4,1
29,2258720,90,1,18,0,1,0,1,95,3,4,1
29,2968440,110,1,17,0,0,0,1,120,8,4,1
29,2873000,120,3,11,0,0,0,1,130,0,4,0
29,4700030,185,6,12,0,0,1,1,190,6,5,1
29,1978960,70,1,18,0,0,0,1,80,0,4,1
29,2350015,90,1,2,0,0,0,1,95,0,3,1
29,2968440,110,1,6,0,1,0,1,120,5,3,1
29,2350015,90,1,2,0,0,0,1,95,2,4,1
29,2522900,95,1,6,0,0,0,1,100,5,4,1
29,3383800,135,3,2,0,0,0,1,140,0,4,1
29,6308880,225,6,20,0,0,1,1,240,3,4,1
29,1978960,75,1,18,0,0,0,1,80,8,4,1
29,3339495,125,3,9,0,0,0,1,135,5,4,1
29,2226330,85,1,18,0,0,0,1,90,5,4,1
29,2473700,90,1,6,0,0,0,1,100,5,4,1
29,2210000,90,1,6,0,0,0,1,100,8,4,1
29,1866377,55,0,16,3,0,0,1,71,7,10,0
29,3278260,85,1,18,0,0,0,1,95,0,4,1
29,2782000,90,1,6,0,1,0,1,100,5,4,1
29,3338400,100,1,12,0,1,0,1,120,5,4,1
29,2256660,100,1,2,0,0,0,1,105,5,4,1
29,2270610,85,1,17,0,0,0,1,90,8,4,1
29,2615360,100,1,17,0,1,0,1,110,5,4,1
29,2296150,70,1,2,0,0,0,1,95,2,4,1
29,4700030,180,6,12,0,0,1,1,190,4,5,1
29,1547000,65,1,2,0,0,0,1,70,7,9,1
29,2473700,95,1,6,0,0,0,1,100,0,9,1
29,2226330,85,1,2,0,0,0,1,90,0,2,1
29,1902130,80,1,18,0,0,1,1,85,2,4,1
29,1768000,75,1,0,0,0,0,1,80,0,4,1
29,3153625,115,3,6,0,0,0,1,125,0,4,1
29,6765660,200,6,12,0,0,1,1,220,8,5,1
29,4755200,180,6,12,0,0,1,1,200,8,4,1
29,2649045,100,1,18,0,0,0,1,105,0,4,1
29,2652000,90,1,18,0,0,0,1,120,5,4,1
29,2797250,115,1,6,0,0,0,1,125,2,5,1
29,2020960,75,1,17,0,0,0,1,85,4,4,1
29,4131120,130,3,21,0,0,0,1,140,2,4,1
29,6372525,74,0,2,0,1,6,0,75,0,4,1
29,403758000,3599,0,2,0,0,6,0,3600,0,6,1
29,1902130,75,1,17,0,0,0,1,85,7,4,1
29,2628700,90,1,2,0,0,1,1,100,0,4,1
29,2102645,80,1,18,0,0,0,1,85,1,4,1
29,2210000,90,1,9,0,0,0,1,100,3,4,1
29,2018320,75,0,17,0,1,0,1,80,3,4,1
29,2018320,75,0,17,0,1,0,1,80,3,4,1
29,2270610,85,1,18,0,0,0,1,90,2,5,1
29,2649045,100,1,17,0,0,0,1,105,2,5,1
29,2270610,85,1,2,0,0,0,1,90,2,5,1
29,2696333,92,1,9,0,0,0,1,109,2,3,1
29,2175300,80,0,17,0,0,0,1,90,5,4,1
29,3405915,125,3,2,0,0,0,1,135,0,4,1
29,3090880,120,3,17,0,0,0,1,130,8,4,1
29,2597385,90,1,6,0,0,1,1,105,0,5,1
29,2921100,95,1,14,0,0,0,1,105,0,9,0
29,2473700,90,1,17,0,0,0,1,100,8,4,1
29,3075300,90,1,18,0,0,0,1,100,7,4,0
29,2226330,80,1,21,0,0,0,1,90,5,4,1
29,2797250,115,1,6,0,0,0,1,125,2,5,1
29,1978960,65,0,11,4,1,0,1,80,5,3,1
29,4131120,120,3,12,0,0,1,1,140,5,5,1
29,2891570,105,1,6,0,0,0,1,110,0,4,1
29,3383800,130,3,21,0,1,0,1,140,5,4,1
29,2364120,100,1,6,0,0,1,1,110,5,4,1
29,2721070,100,1,9,0,0,0,1,110,0,4,1
29,2473700,97,1,18,0,0,1,1,100,2,4,1
29,2365830,85,1,18,0,0,0,1,90,2,4,1
29,2365830,85,1,17,0,1,0,1,90,5,4,1
29,3008880,130,3,6,0,0,1,1,140,5,4,1
29,2102645,80,1,18,0,0,0,1,85,1,4,1
29,1678350,65,1,17,0,0,0,1,75,1,4,1
29,4823715,185,6,21,0,0,1,1,195,0,4,1
29,1826820,75,1,18,0,0,0,1,85,0,4,1
29,2350015,90,1,17,0,0,0,1,95,5,4,1
29,2350015,90,1,2,0,0,1,1,95,1,4,1
28,2641800,85,1,18,0,0,1,1,100,1,5,1
28,3950784,125,3,16,3,0,1,1,152,8,9,0
28,1767456,58,0,12,3,0,0,1,68,8,6,0
28,3450580,120,3,12,0,1,1,1,140,5,4,1
28,3274992,100,1,2,3,0,0,1,126,8,9,0
28,1894310,75,1,2,0,0,0,1,85,0,4,1
28,2228600,90,1,18,0,0,0,1,100,0,4,1
28,2695660,100,3,2,0,1,0,1,110,0,3,1
28,2582600,85,3,11,0,0,1,1,100,0,6,1
28,3038070,100,3,11,0,0,1,1,115,4,4,1
28,2509710,80,1,11,0,0,1,1,95,6,5,1
28,1911124,61,1,11,0,0,1,1,74,7,4,1
28,3744130,115,3,17,0,0,0,1,130,0,4,1
28,3744130,115,3,17,0,0,0,1,130,0,4,1
28,3566430,120,3,9,0,0,0,1,135,0,4,1
28,3600125,115,3,9,0,0,1,1,125,0,4,1
28,2083010,75,1,6,0,0,1,1,85,0,5,1
28,2521224,87,1,13,3,0,0,1,97,8,6,0
28,3043480,95,1,6,0,0,1,1,110,0,4,1
28,2352675,80,1,9,0,0,0,1,95,0,4,1
28,3774330,120,5,18,0,0,0,1,135,0,3,1
28,4901200,190,6,17,0,0,0,1,200,0,4,1
28,3588046,160,7,20,0,1,1,1,161,0,3,1
28,4841900,150,5,11,0,0,2,1,175,6,3,1
28,2469240,77,1,9,0,0,1,1,95,8,3,1
28,2453470,80,1,9,0,1,1,1,95,0,4,1
28,2840860,93,3,2,3,0,0,1,110,0,6,1
28,2840860,90,1,9,0,0,0,1,110,8,6,1
28,17036250,749,0,2,0,0,6,0,750,8,5,1
28,2168100,70,1,9,0,0,0,1,90,0,5,1
28,2168100,70,1,9,0,0,0,1,90,0,5,1
28,4193700,130,5,11,0,0,1,1,150,0,3,1
28,2880100,85,1,9,0,0,1,1,100,0,3,1
28,3119040,100,3,6,0,0,0,1,120,0,4,1
28,4132160,145,5,12,0,0,1,1,160,0,4,1
28,5391320,200,8,12,0,0,1,1,220,0,5,1
28,2707294,84,1,12,5,1,1,1,94,0,6,0
28,3052906,90,3,13,5,1,1,1,106,0,6,0
28,4896170,150,8,14,5,1,1,1,170,0,6,0
28,3063250,120,3,6,0,0,1,1,125,0,5,1
28,3252150,120,4,9,0,0,1,1,135,8,2,1
28,3634540,120,3,18,0,0,0,1,130,0,4,1
28,4137784,105,3,12,0,0,1,1,148,8,6,0
28,2339280,75,1,9,0,0,0,1,90,8,4,1
28,4608160,140,3,12,0,0,1,1,160,4,4,1
28,4032140,120,3,9,0,0,1,1,140,6,4,1
28,2324340,80,1,9,0,0,0,1,90,0,4,1
28,2905980,100,3,12,0,0,1,1,110,0,4,1
28,2905980,100,3,6,0,0,0,1,110,0,4,1
28,2450600,90,1,18,0,1,0,1,100,0,2,1
28,3119040,110,3,6,0,0,0,1,120,0,2,1
28,5184180,160,5,9,0,0,2,1,180,1,5,1
28,2324340,85,1,6,0,0,0,1,90,4,4,1
28,3312115,105,3,6,0,0,1,1,115,0,5,1
28,2822498,85,1,6,0,1,1,1,98,0,7,0
28,4896170,140,8,21,0,0,0,1,170,0,6,1
28,4435354,105,5,21,0,0,1,1,154,0,6,1
28,3340916,91,3,0,0,0,1,1,116,0,6,1
28,3326976,110,1,6,3,0,0,1,128,8,6,0
28,2822498,85,1,6,0,1,0,1,98,8,3,1
28,2131344,74,1,6,0,0,0,1,82,6,4,1
28,4752165,140,3,12,3,0,1,1,165,8,8,0
28,1678690,55,0,6,3,0,0,1,65,8,7,0
28,2558520,80,1,18,0,0,0,1,90,4,3,1
28,4132728,125,3,16,0,0,1,1,159,8,9,0
28,2288550,75,1,17,0,0,0,1,95,0,4,1
28,2453470,80,1,6,0,0,1,1,95,6,5,0
28,2288550,75,1,17,0,0,0,1,95,0,4,1
28,2105352,70,0,17,3,0,0,1,81,8,9,0
28,2516220,80,1,6,0,0,0,1,90,0,4,1
28,2628460,79,1,9,0,0,1,1,95,0,4,1
28,2911104,92,1,13,3,0,0,1,112,8,6,0
28,4053910,130,5,13,0,0,1,1,145,6,5,1
28,3615640,120,3,11,0,0,1,1,140,0,4,1
28,2840860,90,1,11,0,0,0,1,110,0,4,1
28,2324340,80,1,9,0,0,0,1,90,0,4,1
28,2490120,80,1,18,0,0,0,1,90,0,3,1
28,4158720,140,5,12,0,1,1,1,160,4,4,1
28,2005740,80,1,6,0,0,1,1,90,0,2,1
28,4418640,142,3,18,3,0,1,1,170,8,6,1
28,6086960,194,9,14,0,0,0,1,220,0,6,1
28,2324340,80,1,6,0,0,0,1,90,6,3,1
28,2766800,85,3,18,5,0,0,1,100,0,3,1
28,2324340,75,1,9,0,0,1,1,90,0,3,1
28,6640320,190,5,11,5,0,1,1,240,0,3,1
28,3357380,110,3,6,0,0,1,1,130,0,4,1
28,2246862,71,1,17,3,0,0,1,87,8,6,0
28,2105352,71,0,17,3,0,0,1,81,8,9,0
28,3873900,130,3,2,0,1,0,1,150,5,4,1
28,3744130,120,3,18,0,0,0,1,130,7,4,1
31,4382420,120,3,6,0,0,0,1,140,5,3,1
31,2495280,75,1,2,0,0,0,1,80,0,4,1
31,2191210,55,0,18,0,0,0,1,70,3,2,1
31,3742920,110,3,9,0,0,1,1,120,0,4,1
31,6114550,120,3,2,0,0,0,1,130,0,3,1
31,4629520,120,3,9,0,0,1,1,140,8,3,1
31,2310800,75,1,18,0,1,0,1,80,5,5,1
31,2810780,80,1,0,0,0,1,1,85,8,3,1
31,2976120,85,1,2,0,0,1,1,90,5,4,1
31,1950325,50,0,6,0,0,0,1,65,0,4,1
31,4233150,80,1,0,0,0,1,1,90,2,4,1
31,2233840,75,1,11,0,0,0,1,80,0,3,1
31,59359068,259,5,4,5,1,1,1,346,0,11,0
31,3184425,37,0,4,3,0,0,1,45,8,10,0
31,6015025,68,1,12,3,0,0,1,85,8,11,0
31,5529600,100,3,6,0,0,0,1,120,5,4,1
31,2645440,75,1,2,0,0,1,1,80,2,3,1
31,3151184,90,1,21,0,0,0,1,92,5,4,1
31,5952240,160,5,9,0,0,2,1,180,2,3,1
31,21444750,115,1,9,0,0,1,1,125,2,4,1
31,3892075,33,0,4,3,0,0,4,55,8,11,0
31,11322400,110,3,11,3,0,1,4,160,8,4,0
31,4147200,85,1,2,0,0,0,1,90,5,3,1
31,3899475,125,3,6,0,0,1,1,135,8,3,1
31,5437440,100,1,15,3,0,1,1,118,6,10,0
31,33453810,145,3,16,5,0,1,1,195,7,11,0
31,2455225,70,1,9,0,0,0,1,85,8,3,1
31,6901150,200,7,9,0,0,1,1,230,8,2,1
31,4678650,140,3,9,0,0,0,1,150,0,4,1
31,2250375,60,1,2,0,1,0,1,75,5,4,1
31,3000500,90,3,12,0,0,0,1,100,7,4,1
31,2651235,80,1,6,0,0,1,1,85,5,4,1
31,3892075,33,0,9,3,0,0,1,55,6,11,0
31,10347700,200,5,14,3,0,1,1,220,0,10,1
31,30365766,148,3,11,3,0,1,4,177,8,12,0
31,3637480,100,1,6,0,1,0,1,110,5,4,1
31,10137600,210,7,11,0,0,1,1,220,8,3,1
31,2651235,80,1,6,0,0,0,1,85,5,3,1
31,9768960,175,5,13,3,0,1,1,212,8,10,0
31,3892075,33,0,12,0,0,0,1,55,8,4,0
31,6015025,39,0,17,3,0,0,4,85,7,10,0
31,1950325,60,1,11,0,0,0,1,65,0,4,1
31,42031710,97,1,11,5,0,1,1,245,7,11,0
31,2166375,70,1,12,0,0,0,1,75,0,4,1
31,2931390,65,1,6,0,0,0,1,70,6,4,1
31,4467680,150,4,9,0,0,0,1,160,2,2,1
31,6281550,140,2,11,0,0,1,1,150,8,4,1
31,3978315,80,1,9,0,0,0,1,95,5,3,1
31,2931390,60,0,18,0,1,0,1,70,5,4,1
31,54212328,300,5,4,5,0,2,1,316,6,11,0
31,24532794,102,3,13,5,0,1,1,143,6,11,0
31,12009060,50,0,12,5,0,2,1,70,6,11,0
31,2740160,75,1,2,0,0,0,1,80,2,2,1
31,3767720,90,1,6,0,0,0,1,110,8,3,1
31,5651580,135,4,9,0,0,1,1,165,2,3,1
31,5661200,40,0,11,3,0,0,4,80,7,5,0
31,4050675,125,3,11,0,0,0,1,135,5,3,1
31,34483158,144,3,4,5,0,2,1,201,4,11,0
31,1350225,40,0,6,0,0,0,1,45,0,4,1
31,4629520,115,3,11,0,0,1,1,140,8,4,1
31,8087800,255,8,11,0,0,3,1,280,8,3,1
31,65535156,235,5,3,3,0,3,1,382,1,11,0
31,2568900,65,1,11,0,0,0,1,75,5,3,1
31,3686400,75,1,11,0,0,0,1,80,5,4,1
31,4606470,95,3,18,0,1,0,1,110,5,4,1
31,42203268,96,1,11,3,0,1,4,246,0,11,0
31,2973785,85,1,2,0,0,0,1,95,2,3,1
31,2651235,80,1,2,0,1,0,1,85,5,5,1
31,5990400,120,3,11,0,1,0,1,130,5,10,1
31,2233840,75,1,6,2,1,0,1,80,5,3,1
31,2233840,70,1,2,0,0,0,1,80,5,3,1
31,4716150,90,1,17,3,1,0,1,115,1,4,0
31,3978315,85,1,2,0,0,1,1,95,8,3,1
31,4938675,97,3,2,0,0,0,1,105,0,5,1
31,3082680,80,1,18,0,1,0,1,90,2,3,1
31,4217210,130,3,11,0,0,1,1,146,2,3,1
31,1950325,55,0,11,0,0,0,1,65,0,3,1
31,64677366,141,5,4,3,0,1,1,377,4,11,0
31,3275055,90,1,6,4,0,0,1,105,5,3,1
31,5990400,120,3,16,3,0,0,1,130,3,9,0
31,4233150,79,1,18,0,0,0,1,90,5,4,1
31,4048835,144,3,2,0,1,0,1,145,5,2,1
31,2700450,78,3,12,0,0,1,1,90,0,4,1
31,2652685,85,1,2,0,0,0,1,95,5,3,1
31,10347700,200,8,9,0,0,1,1,220,3,2,1
31,3916800,75,1,9,0,1,0,1,85,5,4,1
31,6584900,120,3,16,0,0,1,1,140,3,10,0
31,2651235,75,1,9,0,0,0,1,85,5,3,1
31,3997975,80,1,18,0,0,0,1,85,5,4,1
31,3686400,75,1,6,0,0,0,1,80,5,4,1
10,3904600,110,5,9,0,0,1,1,140,8,3,1
10,6242500,200,0,2,0,1,0,0,250,5,3,1
10,10169600,76,1,2,0,1,2,0,80,3,4,1
10,5107130,55,0,9,0,0,0,1,70,5,4,1
10,7727590,50,0,2,0,0,0,1,65,5,4,1
10,2210760,85,1,0,0,0,0,1,90,5,4,1
10,3647950,45,0,0,0,0,0,1,50,5,4,1
10,2827200,90,1,18,0,1,0,1,100,5,3,1
10,205807945,630,12,2,0,1,5,0,635,5,4,1
10,6372773,45,0,9,3,0,0,4,53,6,10,1
10,2321520,78,1,18,0,0,0,1,85,8,4,1
10,2097040,50,0,9,0,0,0,1,55,5,4,1
10,6866750,274,0,2,2,0,6,0,275,5,4,1
10,5374720,110,3,12,0,0,1,1,130,6,4,1
10,39230730,160,12,2,0,0,3,2,170,5,3,1
10,1638720,55,1,2,0,1,0,1,60,5,4,1
10,4133790,110,3,18,0,0,0,1,115,5,4,1
10,1953215,75,1,6,3,0,0,1,85,5,4,1
10,1105380,40,0,1,0,0,0,1,45,5,4,1
10,3235140,85,1,11,0,0,0,1,90,5,6,1
10,14444400,135,4,2,0,1,2,0,150,5,4,1
10,8114985,125,3,6,0,0,1,1,135,5,4,1
10,3718080,80,1,18,0,0,0,1,90,5,4,1
10,6201515,70,1,11,0,1,0,1,85,5,3,1
10,11982600,90,1,12,0,0,0,1,100,5,5,1
10,5732550,80,1,11,0,0,0,1,90,5,4,1
10,5381280,100,3,0,0,0,0,1,120,5,4,1
10,5374720,110,3,12,0,0,1,1,130,6,4,1
10,3511520,75,1,11,0,0,0,1,85,8,4,1
10,4910080,140,1,9,0,1,1,1,160,5,3,1
10,4793600,55,0,11,0,0,0,1,70,5,3,1
10,4451200,55,0,6,0,0,0,1,65,5,1,1
10,2516220,60,0,18,0,1,0,1,70,5,2,1
10,3552832,75,1,9,0,0,0,1,86,6,9,0
10,2695950,70,1,2,0,0,0,1,75,7,3,1
10,12088160,120,1,9,0,0,1,1,140,5,4,1
10,11607310,95,1,11,3,0,1,1,110,1,3,1
10,2458080,85,1,6,0,0,0,1,90,3,4,1
10,2687360,60,0,18,0,0,0,1,65,8,4,0
10,12088160,120,1,9,0,0,1,1,140,5,4,1
10,4754560,110,3,6,0,0,0,1,115,6,4,1
10,37331250,549,0,2,1,1,6,0,550,5,4,1
10,7799976,130,3,2,0,0,1,2,162,5,1,1
10,14767800,180,4,9,0,0,1,1,200,5,2,1
10,3687120,130,3,2,0,0,1,1,135,3,4,1
